dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby
zpJjBI4BewR,201610,eDnqMm7SRAg,p8KHSw07YH1,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,eDnqMm7SRAg,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,eDnqMm7SRAg,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,eDnqMm7SRAg,g7Lh5zbS2En,NbvMUkJmS5N,14,felix
lgfAGuYAdPZ,201610,H5eDfnYvhAU,p8KHSw07YH1,NbvMUkJmS5N,53,felix
lgfAGuYAdPZ,201610,H5eDfnYvhAU,lbCDtnQRrh6,NbvMUkJmS5N,13,felix
lgfAGuYAdPZ,201610,Hkj3pG2XmPE,p8KHSw07YH1,NbvMUkJmS5N,100,felix
lgfAGuYAdPZ,201610,Hkj3pG2XmPE,lbCDtnQRrh6,NbvMUkJmS5N,53,felix
zpJjBI4BewR,201610,Hkj3pG2XmPE,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,Hkj3pG2XmPE,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,yFeGs5Liwzi,p8KHSw07YH1,NbvMUkJmS5N,185,felix
lgfAGuYAdPZ,201610,yFeGs5Liwzi,lbCDtnQRrh6,NbvMUkJmS5N,130,felix
zpJjBI4BewR,201610,yFeGs5Liwzi,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,yFeGs5Liwzi,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,yFeGs5Liwzi,g7Lh5zbS2En,NbvMUkJmS5N,8,felix
tArf2JT2OGN,201610,yFeGs5Liwzi,cJKLG2tjEmO,NbvMUkJmS5N,6,felix
tArf2JT2OGN,201610,yFeGs5Liwzi,g7Lh5zbS2En,NbvMUkJmS5N,26,felix
uAlw1jSa1Az,201610,dxeSMnthYrh,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,dxeSMnthYrh,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,Hye6HfITIcg,p8KHSw07YH1,NbvMUkJmS5N,91,felix
lgfAGuYAdPZ,201610,Hye6HfITIcg,lbCDtnQRrh6,NbvMUkJmS5N,42,felix
zpJjBI4BewR,201610,Hye6HfITIcg,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,Hye6HfITIcg,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,Hye6HfITIcg,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,Hye6HfITIcg,g7Lh5zbS2En,NbvMUkJmS5N,7,felix
lgfAGuYAdPZ,201610,xhfTwAI9TDu,p8KHSw07YH1,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,xhfTwAI9TDu,lbCDtnQRrh6,NbvMUkJmS5N,22,felix
uAlw1jSa1Az,201610,xhfTwAI9TDu,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,xhfTwAI9TDu,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,xhfTwAI9TDu,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,c3vRDsarOzw,p8KHSw07YH1,NbvMUkJmS5N,32,felix
lgfAGuYAdPZ,201610,c3vRDsarOzw,lbCDtnQRrh6,NbvMUkJmS5N,23,felix
zpJjBI4BewR,201610,c3vRDsarOzw,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,c3vRDsarOzw,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,c3vRDsarOzw,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,QUEf4kJAS00,p8KHSw07YH1,NbvMUkJmS5N,27,felix
lgfAGuYAdPZ,201610,QUEf4kJAS00,lbCDtnQRrh6,NbvMUkJmS5N,104,felix
zpJjBI4BewR,201610,QUEf4kJAS00,lbCDtnQRrh6,NbvMUkJmS5N,3,felix
uAlw1jSa1Az,201610,QUEf4kJAS00,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,QUEf4kJAS00,g7Lh5zbS2En,NbvMUkJmS5N,6,felix
tArf2JT2OGN,201610,QUEf4kJAS00,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,QUEf4kJAS00,g7Lh5zbS2En,NbvMUkJmS5N,17,felix
lgfAGuYAdPZ,201610,ec7ckAJP9J8,p8KHSw07YH1,NbvMUkJmS5N,51,felix
lgfAGuYAdPZ,201610,ec7ckAJP9J8,lbCDtnQRrh6,NbvMUkJmS5N,20,felix
zpJjBI4BewR,201610,ec7ckAJP9J8,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,ec7ckAJP9J8,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,DYVai6gI0gI,p8KHSw07YH1,NbvMUkJmS5N,119,felix
lgfAGuYAdPZ,201610,DYVai6gI0gI,lbCDtnQRrh6,NbvMUkJmS5N,87,felix
zpJjBI4BewR,201610,DYVai6gI0gI,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,DYVai6gI0gI,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,DYVai6gI0gI,cJKLG2tjEmO,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,DYVai6gI0gI,g7Lh5zbS2En,NbvMUkJmS5N,8,felix
lgfAGuYAdPZ,201610,EUJpFi9eVHO,p8KHSw07YH1,NbvMUkJmS5N,251,felix
lgfAGuYAdPZ,201610,EUJpFi9eVHO,lbCDtnQRrh6,NbvMUkJmS5N,199,felix
zpJjBI4BewR,201610,EUJpFi9eVHO,p8KHSw07YH1,NbvMUkJmS5N,1,felix
zpJjBI4BewR,201610,EUJpFi9eVHO,lbCDtnQRrh6,NbvMUkJmS5N,3,felix
uAlw1jSa1Az,201610,EUJpFi9eVHO,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,EUJpFi9eVHO,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,EUJpFi9eVHO,g7Lh5zbS2En,NbvMUkJmS5N,9,felix
lgfAGuYAdPZ,201610,GPXXnUS62UB,p8KHSw07YH1,NbvMUkJmS5N,285,felix
uAlw1jSa1Az,201610,GPXXnUS62UB,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,GPXXnUS62UB,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,GPXXnUS62UB,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,GPXXnUS62UB,g7Lh5zbS2En,NbvMUkJmS5N,31,felix
lgfAGuYAdPZ,201610,G9Fbh4fc5zU,p8KHSw07YH1,NbvMUkJmS5N,152,felix
lgfAGuYAdPZ,201610,G9Fbh4fc5zU,lbCDtnQRrh6,NbvMUkJmS5N,61,felix
zpJjBI4BewR,201610,G9Fbh4fc5zU,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,G9Fbh4fc5zU,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,G9Fbh4fc5zU,g7Lh5zbS2En,NbvMUkJmS5N,8,felix
tArf2JT2OGN,201610,G9Fbh4fc5zU,cJKLG2tjEmO,NbvMUkJmS5N,7,felix
tArf2JT2OGN,201610,G9Fbh4fc5zU,g7Lh5zbS2En,NbvMUkJmS5N,37,felix
lgfAGuYAdPZ,201610,KmXHJRTmJL9,p8KHSw07YH1,NbvMUkJmS5N,116,felix
lgfAGuYAdPZ,201610,KmXHJRTmJL9,lbCDtnQRrh6,NbvMUkJmS5N,143,felix
uAlw1jSa1Az,201610,KmXHJRTmJL9,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,KmXHJRTmJL9,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,KmXHJRTmJL9,g7Lh5zbS2En,NbvMUkJmS5N,9,felix
lgfAGuYAdPZ,201610,nt7yFHxbYfK,lbCDtnQRrh6,NbvMUkJmS5N,16,felix
uAlw1jSa1Az,201610,nt7yFHxbYfK,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,nt7yFHxbYfK,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,nt7yFHxbYfK,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,Eu4DUBxnPbV,p8KHSw07YH1,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,Eu4DUBxnPbV,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,Eu4DUBxnPbV,g7Lh5zbS2En,NbvMUkJmS5N,8,felix
lgfAGuYAdPZ,201610,A2FJEDRHsgv,lbCDtnQRrh6,NbvMUkJmS5N,6,felix
lgfAGuYAdPZ,201610,y8mnrv5yU4B,lbCDtnQRrh6,NbvMUkJmS5N,10,felix
lgfAGuYAdPZ,201610,UUGPLYILmO2,p8KHSw07YH1,NbvMUkJmS5N,220,felix
lgfAGuYAdPZ,201610,UUGPLYILmO2,lbCDtnQRrh6,NbvMUkJmS5N,119,felix
zpJjBI4BewR,201610,UUGPLYILmO2,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,UUGPLYILmO2,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,UUGPLYILmO2,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,UUGPLYILmO2,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
uAlw1jSa1Az,201610,ide1oUojpWU,cJKLG2tjEmO,mgXXBfG9wMV,2,felix
uAlw1jSa1Az,201610,ide1oUojpWU,g7Lh5zbS2En,mgXXBfG9wMV,19,felix
tArf2JT2OGN,201610,ide1oUojpWU,cJKLG2tjEmO,mgXXBfG9wMV,18,felix
tArf2JT2OGN,201610,ide1oUojpWU,g7Lh5zbS2En,mgXXBfG9wMV,180,felix
lgfAGuYAdPZ,201610,ZWwPSTkiLWX,p8KHSw07YH1,mgXXBfG9wMV,1788,felix
lgfAGuYAdPZ,201610,ZWwPSTkiLWX,lbCDtnQRrh6,mgXXBfG9wMV,9640,felix
zpJjBI4BewR,201610,ZWwPSTkiLWX,p8KHSw07YH1,mgXXBfG9wMV,14,felix
zpJjBI4BewR,201610,ZWwPSTkiLWX,lbCDtnQRrh6,mgXXBfG9wMV,183,felix
uAlw1jSa1Az,201610,ZWwPSTkiLWX,cJKLG2tjEmO,mgXXBfG9wMV,18,felix
uAlw1jSa1Az,201610,ZWwPSTkiLWX,g7Lh5zbS2En,mgXXBfG9wMV,194,felix
tArf2JT2OGN,201610,ZWwPSTkiLWX,cJKLG2tjEmO,mgXXBfG9wMV,76,felix
tArf2JT2OGN,201610,ZWwPSTkiLWX,g7Lh5zbS2En,mgXXBfG9wMV,857,felix
lgfAGuYAdPZ,201610,rd9I7HuYmlO,p8KHSw07YH1,NbvMUkJmS5N,3,felix
lgfAGuYAdPZ,201610,rd9I7HuYmlO,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,VpGcwtXIRRj,p8KHSw07YH1,NbvMUkJmS5N,232,felix
lgfAGuYAdPZ,201610,VpGcwtXIRRj,lbCDtnQRrh6,NbvMUkJmS5N,66,felix
zpJjBI4BewR,201610,VpGcwtXIRRj,p8KHSw07YH1,NbvMUkJmS5N,31,felix
zpJjBI4BewR,201610,VpGcwtXIRRj,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,VpGcwtXIRRj,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,VpGcwtXIRRj,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,dzNztOh9T5P,p8KHSw07YH1,NbvMUkJmS5N,234,felix
lgfAGuYAdPZ,201610,dzNztOh9T5P,lbCDtnQRrh6,NbvMUkJmS5N,175,felix
zpJjBI4BewR,201610,dzNztOh9T5P,p8KHSw07YH1,NbvMUkJmS5N,11,felix
zpJjBI4BewR,201610,dzNztOh9T5P,lbCDtnQRrh6,NbvMUkJmS5N,12,felix
uAlw1jSa1Az,201610,dzNztOh9T5P,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,dzNztOh9T5P,g7Lh5zbS2En,NbvMUkJmS5N,13,felix
tArf2JT2OGN,201610,dzNztOh9T5P,cJKLG2tjEmO,NbvMUkJmS5N,15,felix
tArf2JT2OGN,201610,dzNztOh9T5P,g7Lh5zbS2En,NbvMUkJmS5N,119,felix
lgfAGuYAdPZ,201610,ZbuU0YQiDug,p8KHSw07YH1,NbvMUkJmS5N,1,felix
zpJjBI4BewR,201610,ZbuU0YQiDug,p8KHSw07YH1,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,ZbuU0YQiDug,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,ZbuU0YQiDug,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,pjoG55x2KMq,p8KHSw07YH1,NbvMUkJmS5N,114,felix
lgfAGuYAdPZ,201610,pjoG55x2KMq,lbCDtnQRrh6,NbvMUkJmS5N,46,felix
zpJjBI4BewR,201610,pjoG55x2KMq,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,pjoG55x2KMq,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
tArf2JT2OGN,201610,pjoG55x2KMq,cJKLG2tjEmO,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,pjoG55x2KMq,g7Lh5zbS2En,NbvMUkJmS5N,35,felix
lgfAGuYAdPZ,201610,oRpe6aFLs6e,p8KHSw07YH1,NbvMUkJmS5N,25,felix
lgfAGuYAdPZ,201610,oRpe6aFLs6e,lbCDtnQRrh6,NbvMUkJmS5N,23,felix
lgfAGuYAdPZ,201610,cMSG69NgPp3,p8KHSw07YH1,NbvMUkJmS5N,30,felix
lgfAGuYAdPZ,201610,cMSG69NgPp3,lbCDtnQRrh6,NbvMUkJmS5N,14,felix
zpJjBI4BewR,201610,cMSG69NgPp3,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,cMSG69NgPp3,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,cMSG69NgPp3,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,cMSG69NgPp3,g7Lh5zbS2En,NbvMUkJmS5N,15,felix
lgfAGuYAdPZ,201610,OjwX5IrpWkM,p8KHSw07YH1,NbvMUkJmS5N,180,felix
lgfAGuYAdPZ,201610,OjwX5IrpWkM,lbCDtnQRrh6,NbvMUkJmS5N,205,felix
zpJjBI4BewR,201610,OjwX5IrpWkM,p8KHSw07YH1,NbvMUkJmS5N,4,felix
zpJjBI4BewR,201610,OjwX5IrpWkM,lbCDtnQRrh6,NbvMUkJmS5N,4,felix
uAlw1jSa1Az,201610,OjwX5IrpWkM,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
tArf2JT2OGN,201610,OjwX5IrpWkM,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,OjwX5IrpWkM,g7Lh5zbS2En,NbvMUkJmS5N,15,felix
lgfAGuYAdPZ,201610,uGkRT5JzUwe,p8KHSw07YH1,NbvMUkJmS5N,46,felix
lgfAGuYAdPZ,201610,uGkRT5JzUwe,lbCDtnQRrh6,NbvMUkJmS5N,41,felix
zpJjBI4BewR,201610,uGkRT5JzUwe,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,uGkRT5JzUwe,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,uGkRT5JzUwe,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,uGkRT5JzUwe,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,HKuDiBH4yTb,p8KHSw07YH1,NbvMUkJmS5N,199,felix
lgfAGuYAdPZ,201610,HKuDiBH4yTb,lbCDtnQRrh6,NbvMUkJmS5N,150,felix
zpJjBI4BewR,201610,HKuDiBH4yTb,p8KHSw07YH1,NbvMUkJmS5N,4,felix
zpJjBI4BewR,201610,HKuDiBH4yTb,lbCDtnQRrh6,NbvMUkJmS5N,5,felix
uAlw1jSa1Az,201610,HKuDiBH4yTb,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,HKuDiBH4yTb,g7Lh5zbS2En,NbvMUkJmS5N,11,felix
tArf2JT2OGN,201610,HKuDiBH4yTb,cJKLG2tjEmO,NbvMUkJmS5N,5,felix
tArf2JT2OGN,201610,HKuDiBH4yTb,g7Lh5zbS2En,NbvMUkJmS5N,47,felix
lgfAGuYAdPZ,201610,RztzXSmM6Zu,p8KHSw07YH1,NbvMUkJmS5N,180,felix
lgfAGuYAdPZ,201610,RztzXSmM6Zu,lbCDtnQRrh6,NbvMUkJmS5N,147,felix
zpJjBI4BewR,201610,RztzXSmM6Zu,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,RztzXSmM6Zu,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,RztzXSmM6Zu,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,RztzXSmM6Zu,g7Lh5zbS2En,NbvMUkJmS5N,35,felix
lgfAGuYAdPZ,201610,CSFHkngjmkK,p8KHSw07YH1,NbvMUkJmS5N,134,felix
uAlw1jSa1Az,201610,CSFHkngjmkK,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,CSFHkngjmkK,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,CSFHkngjmkK,g7Lh5zbS2En,NbvMUkJmS5N,9,felix
lgfAGuYAdPZ,201610,p6yj2NscPQ5,p8KHSw07YH1,NbvMUkJmS5N,148,felix
uAlw1jSa1Az,201610,p6yj2NscPQ5,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,p6yj2NscPQ5,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,p6yj2NscPQ5,g7Lh5zbS2En,NbvMUkJmS5N,10,felix
uAlw1jSa1Az,201610,va6fJWbks2A,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,va6fJWbks2A,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,va6fJWbks2A,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
lgfAGuYAdPZ,201610,rIWFCNNTQfN,p8KHSw07YH1,NbvMUkJmS5N,88,felix
lgfAGuYAdPZ,201610,rIWFCNNTQfN,lbCDtnQRrh6,NbvMUkJmS5N,66,felix
zpJjBI4BewR,201610,rIWFCNNTQfN,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,rIWFCNNTQfN,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
tArf2JT2OGN,201610,rIWFCNNTQfN,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,rIWFCNNTQfN,g7Lh5zbS2En,NbvMUkJmS5N,23,felix
lgfAGuYAdPZ,201610,s4RF0JwGE9s,p8KHSw07YH1,NbvMUkJmS5N,77,felix
lgfAGuYAdPZ,201610,s4RF0JwGE9s,lbCDtnQRrh6,NbvMUkJmS5N,67,felix
zpJjBI4BewR,201610,s4RF0JwGE9s,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,viOUUiw2SxD,p8KHSw07YH1,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,viOUUiw2SxD,lbCDtnQRrh6,NbvMUkJmS5N,6,felix
lgfAGuYAdPZ,201610,G26gYDAw5R1,p8KHSw07YH1,NbvMUkJmS5N,10,felix
lgfAGuYAdPZ,201610,G26gYDAw5R1,lbCDtnQRrh6,NbvMUkJmS5N,30,felix
lgfAGuYAdPZ,201610,GYpkt5mH9n6,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,A9FAQoB1Siq,p8KHSw07YH1,NbvMUkJmS5N,222,felix
lgfAGuYAdPZ,201610,A9FAQoB1Siq,lbCDtnQRrh6,NbvMUkJmS5N,97,felix
zpJjBI4BewR,201610,A9FAQoB1Siq,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,A9FAQoB1Siq,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,A9FAQoB1Siq,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,A9FAQoB1Siq,g7Lh5zbS2En,NbvMUkJmS5N,7,felix
lgfAGuYAdPZ,201610,eN8skNfMqmm,p8KHSw07YH1,NbvMUkJmS5N,9,felix
lgfAGuYAdPZ,201610,mbfV4wdCjgu,p8KHSw07YH1,NbvMUkJmS5N,3,felix
lgfAGuYAdPZ,201610,mbfV4wdCjgu,lbCDtnQRrh6,NbvMUkJmS5N,5,felix
uAlw1jSa1Az,201610,u27OZ3b9ijq,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,u27OZ3b9ijq,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,u27OZ3b9ijq,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,aA0u9LbIY9e,p8KHSw07YH1,NbvMUkJmS5N,273,felix
lgfAGuYAdPZ,201610,aA0u9LbIY9e,lbCDtnQRrh6,NbvMUkJmS5N,265,felix
zpJjBI4BewR,201610,aA0u9LbIY9e,p8KHSw07YH1,NbvMUkJmS5N,11,felix
zpJjBI4BewR,201610,aA0u9LbIY9e,lbCDtnQRrh6,NbvMUkJmS5N,15,felix
uAlw1jSa1Az,201610,aA0u9LbIY9e,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
uAlw1jSa1Az,201610,aA0u9LbIY9e,g7Lh5zbS2En,NbvMUkJmS5N,25,felix
tArf2JT2OGN,201610,aA0u9LbIY9e,cJKLG2tjEmO,NbvMUkJmS5N,19,felix
tArf2JT2OGN,201610,aA0u9LbIY9e,g7Lh5zbS2En,NbvMUkJmS5N,161,felix
uAlw1jSa1Az,201610,kwyBjVtokh1,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,kwyBjVtokh1,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,YgHyNJOU8hs,p8KHSw07YH1,NbvMUkJmS5N,678,felix
lgfAGuYAdPZ,201610,YgHyNJOU8hs,lbCDtnQRrh6,NbvMUkJmS5N,522,felix
zpJjBI4BewR,201610,YgHyNJOU8hs,p8KHSw07YH1,NbvMUkJmS5N,9,felix
zpJjBI4BewR,201610,YgHyNJOU8hs,lbCDtnQRrh6,NbvMUkJmS5N,13,felix
uAlw1jSa1Az,201610,YgHyNJOU8hs,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,YgHyNJOU8hs,g7Lh5zbS2En,NbvMUkJmS5N,26,felix
tArf2JT2OGN,201610,YgHyNJOU8hs,cJKLG2tjEmO,NbvMUkJmS5N,17,felix
tArf2JT2OGN,201610,YgHyNJOU8hs,g7Lh5zbS2En,NbvMUkJmS5N,180,felix
lgfAGuYAdPZ,201610,r0KWpRS4Xk7,p8KHSw07YH1,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,r0KWpRS4Xk7,lbCDtnQRrh6,NbvMUkJmS5N,6,felix
lgfAGuYAdPZ,201610,eVIeDQ3j9kW,p8KHSw07YH1,NbvMUkJmS5N,180,felix
uAlw1jSa1Az,201610,eVIeDQ3j9kW,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,eVIeDQ3j9kW,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
tArf2JT2OGN,201610,eVIeDQ3j9kW,cJKLG2tjEmO,NbvMUkJmS5N,8,felix
tArf2JT2OGN,201610,eVIeDQ3j9kW,g7Lh5zbS2En,NbvMUkJmS5N,57,felix
lgfAGuYAdPZ,201610,hwIHYJWkZ6t,p8KHSw07YH1,NbvMUkJmS5N,79,felix
lgfAGuYAdPZ,201610,hwIHYJWkZ6t,lbCDtnQRrh6,NbvMUkJmS5N,125,felix
zpJjBI4BewR,201610,hwIHYJWkZ6t,p8KHSw07YH1,NbvMUkJmS5N,3,felix
zpJjBI4BewR,201610,hwIHYJWkZ6t,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,hwIHYJWkZ6t,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
tArf2JT2OGN,201610,hwIHYJWkZ6t,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,hwIHYJWkZ6t,g7Lh5zbS2En,NbvMUkJmS5N,16,felix
lgfAGuYAdPZ,201610,YBUNnyEh8fI,p8KHSw07YH1,NbvMUkJmS5N,112,felix
lgfAGuYAdPZ,201610,YBUNnyEh8fI,lbCDtnQRrh6,NbvMUkJmS5N,77,felix
zpJjBI4BewR,201610,YBUNnyEh8fI,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,YBUNnyEh8fI,g7Lh5zbS2En,NbvMUkJmS5N,6,felix
tArf2JT2OGN,201610,YBUNnyEh8fI,cJKLG2tjEmO,NbvMUkJmS5N,7,felix
tArf2JT2OGN,201610,YBUNnyEh8fI,g7Lh5zbS2En,NbvMUkJmS5N,36,felix
lgfAGuYAdPZ,201610,ZYwmqGDRgY5,p8KHSw07YH1,NbvMUkJmS5N,503,felix
zpJjBI4BewR,201610,ZYwmqGDRgY5,p8KHSw07YH1,NbvMUkJmS5N,7,felix
uAlw1jSa1Az,201610,ZYwmqGDRgY5,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,ZYwmqGDRgY5,g7Lh5zbS2En,NbvMUkJmS5N,9,felix
tArf2JT2OGN,201610,ZYwmqGDRgY5,cJKLG2tjEmO,NbvMUkJmS5N,17,felix
tArf2JT2OGN,201610,ZYwmqGDRgY5,g7Lh5zbS2En,NbvMUkJmS5N,133,felix
lgfAGuYAdPZ,201610,evV553fu7J8,p8KHSw07YH1,NbvMUkJmS5N,7,felix
uAlw1jSa1Az,201610,evV553fu7J8,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,evV553fu7J8,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,evV553fu7J8,g7Lh5zbS2En,NbvMUkJmS5N,14,felix
lgfAGuYAdPZ,201610,My8F17h7hXs,p8KHSw07YH1,NbvMUkJmS5N,194,felix
lgfAGuYAdPZ,201610,My8F17h7hXs,lbCDtnQRrh6,NbvMUkJmS5N,105,felix
